,title,area,numberOfRooms,price,town,district
15221,TUZLA MARMARAY TREN İSTASYONUNA 350 METRE UZAKLIKTA İSKANLI 3+1,135,3+1,2.600.000,İstasyon,İstasyon Mh.
15222,TUZLA POSTANE'DE PROJEDEN SATILIK LÜKS 4+1 DAİRE,167,4+1,3.900.000,Postane,
15223,TUZLA AYDINLI GÜRPINAR CADDESNDE SATILIK 3+1 İSKANLI 115M2 DAİRE,115,3+1,1.425.000,Aydınlı,Aydınlı Mh.
15224,TUZLA AYDINLI SATILIK 2+1,100,2+1,1.150.000,Aydınlı,Aydınlı Mh.
15225,PostaneMah.Tuzla Sahile Yürüme Mesafesi 3+1 Fırsat Satılık Daire,161,3+1,2.300.000,Postane,
15226,AKKARDEŞLER DEN ŞİFA MAH.SATILIK 2+1 İSKANLI FIRSAT DAİRE,95,2+1,1.080.000,Mimarsinan,Şifa Mh.
15227,EMLAKNET İSMAİL'DEN AYDINLIDA 2+1-3+1 VE DUBLEX FIRSAT DAİRELER,97,2+1,830.000,Aydınlı,Aydınlı Mh.
15228,HAS GAYRİMENKUL ZÜBEYDE HANIM İLK OKL YANI SATILIK 2+1 90M,90,2+1,1.200.000,İçmeler,Aydıntepe Mh.
15229,2+1 Amerikan mutfak 70 net,90,2+1,1.185.000,Aydınlı,Aydınlı Mh.
15230,Tuzla ortamahelle hakmarın üstü satılık daire,120,3+1,990.000,Orhanlı,Orta Mah.
15231,TUZLA'DA YATIRIMLIK 3+1 DAİRE FIRSATI,160,3+1,3.315.000,Postane,
15232,Sahibinden 3+1 Daire,130,3+1,2.500.000,İstasyon,İstasyon Mh.
15233,sahibinden satılık yayla mah.Tuzla 4+3 çift girişli bürüt 255mt,255,4+3,3.300.000,Tersaneler,Yayla Mah.
15234,Güzel konumda Kullanışlı 3+1,115,3+1,2.100.000,Tersaneler,Evliya Çelebi Mh.
15235,'Concept Gayrimenkul' Tuzla Evora Sitesinde Eşyalı 1+1 Daire,70,1+1,1.290.000,İçmeler,Aydıntepe Mh.
15236,Yatırımlık-Tuzla Aydınlı Merkezde 1+1 Prestijli İş Yeri ve Ofis,77,1+1,850.000,Aydınlı,Aydınlı Mh.
15237,NETWORK ENVER DE TRİO PARK SİTESİNDE İSKANLI 3+1 BÜYÜK METREKARE,125,3+1,2.320.000,Tersaneler,Yayla Mah.
15238,TUZLA EVLIYA ÇELEBI MAH SATILIK GENIS 2+1 DAIRE,115,2+1,1.665.000,Tersaneler,Evliya Çelebi Mh.
15239,EYM STAR MURAT AYDIN'DAN İSKANLI 3+1 FERAH SATILIK SARAY!!!!!,125,3+1,1.050.000,Mimarsinan,Mimar Sinan Mah.
15240,Tuzla Aydınlı Gözde Kule'de 2+1 Satılık Daire,100,2+1,1.320.000,Aydınlı,Aydınlı Mh.
15241,VEGA TUZLA CAMİ 125 M2 BAHÇELİ MARINA YAKINI 3+1 SATILIK DAIRE,135,3+1,3.150.000,Merkez,Cami Mah.
15242,SATILIK 1 +1 DAİRE ORHANLI MESCİT MAH MÜNÜBÜS YOLUNA YAKIN,70,1+1,710.000,Orhanlı,Mescit Mah.
15243,"ÇINAR""DAN İSKANLI GÜRPINAR CADDESİ ÜZERİNDE 3+1 ÇOKK ACİLL",110,3+1,1.375.000,Aydınlı,Aydınlı Mh.
15244,TUZLA AYDINLI (KONAŞLI) MAHALLESİNDE SATILIK ARA KAT DUBLEX,105,3+1,835.000,Aydınlı,Aydınlı Mh.
15245,İSTASYON MAH. GÜZEL LOKASYONDA Y.GİRİŞ 7 YILLIK BİNADA BAKIMLI,85,2+1,1.270.000,İstasyon,İstasyon Mh.
15246,TUZLA AYDINLIDA DOSTLARDAN DUMANKAYA LOBİDE HAVUZ CEPHE SATILIK,87,2+1,1.350.000,Aydınlı,Aydınlı Mh.
15247,İÇMELERDE KAPALI MUTFAK ASANSÖRLÜ 2+1 FIRSAT ARA KAT DAİRE,90,2+1,1.300.000,İçmeler,Aydıntepe Mh.
15248,320 M2'LİK EŞSİZ MANZARASI VE DETAYLARI İLE DUBLEKS DAİRE .,330,5+2,10.000.000,Merkez,Cami Mah.
15249,TUZLA BEŞEVLER ŞEHRİYAZ KONUTLARINDA SATILIK DUBLEKS,215,5+1,5.000.000,Tersaneler,Yayla Mah.
15250,DENİZ MANZARALI ARA KAT 3+1 SATILIK KOMİSYONSUZ İSKANLI DAİRE,125,3+1,3.100.000,Postane,
15251,AYDINLI MERKEZDE ASMİN PARK RESİDENCE SATILIK 3+1 DAİRE,143,3+1,1.570.000,Aydınlı,Aydınlı Mh.
15252,"▌▌"" Şehriyaz Manzara Sitesinde 2+1 Daire "" ▌▌",95,2+1,1.250.000,İçmeler,Aydıntepe Mh.
15253,"Fİ YAKA 3 SİTESİ,GENİŞ 2+1 SATILIK DAİRE",110,2+1,1.275.000,Orhanlı,Mescit Mah.
15254,*AKTAŞ İNŞAAT'TAN SATILIK SINIRLI SAYIDA TOPRAKTAN DAİRELER*,80,2+1,1.300.000,İstasyon,İstasyon Mh.
15255,ELİTE HOUSE'DAN ADRES NATURADA PEYZAJ CEPHE FERAH KULLANIŞLI,125,2+1,2.200.000,Aydınlı,Aydınlı Mh.
15256,"HAVUZLU, OTOPARKLI, SPOR SALONLU SİTE İÇİ BAHÇE KATI DAİRE",50,1+1,1.500.000,Tersaneler,Yayla Mah.
15257,HASAN AYRANDAN TUZLA MERKEZDE 3+1 ÖNÜ AÇIK FERAH DAİRE,125,3+1,1.790.000,Tersaneler,Evliya Çelebi Mh.
15258,TUZLA YENİAKTAŞ SİTESİNDE SATILIK 2+1DAİRE,95,2+1,1.660.000,Tersaneler,Yayla Mah.
15259,TUZLA YAYLA MAHALLESİNDE MERCAN HASTANESİ YANINDA SATILIK DAİRE,100,2+1,1.650.000,Tersaneler,Yayla Mah.
15260,ÇELİK YAPI İNŞAATTAN ÇELİK PLAZADA SATILIK OFİS+DAİRELER,107,2+1,1.900.000,İçmeler,İçmeler Mh.
15261,Tuzla Evliya Çelebi Realist evlerinde satılık 2+1 Daire,85,2+1,1.400.000,Tersaneler,Evliya Çelebi Mh.
15262,YAYLA MERKEZİ KONUMDA GENİŞ 3+1 SATILIK,120,3+1,1.750.000,Tersaneler,Yayla Mah.
15263,BAKIŞ YAPIDAN 3+1 120M2 ÇİFT KAPALI OTOPARK EBEVEYN BANYO,120,3+1,1.650.000,Aydınlı,Aydınlı Mh.
15264,AKÇADAĞ GAYRİMENKULDEN SIFIR SAHİLE CEPHE %80 KREDİ KULLANIMLI,100,2+1,2.850.000,Postane,
15265,GLOBALDEN İSTASYONDA 2+1 DAİRELER,80,2+1,1.375.000,İstasyon,İstasyon Mh.
15266,"TUZLA'NIN MERKEZİNDE, SAHİLE YÜRÜME, 3+1 SÜPER LÜX DAİRE",110,2+1,2.400.000,Merkez,Cami Mah.
15267,'Concept Gayrimenkul'-KO­MİSYONSUZ-Sıfır 3+1 Daire,118,3+1,2.450.000,Tersaneler,Evliya Çelebi Mh.
15268,"TUZLA PARK EVLERİ!! 0 FAİZ 60 AY VADE,BANKA KEFİL YOK.SÜPER LÜKS",65,1+1,930.000,İstasyon,İstasyon Mh.
15269,2+1 aydintepede 1ci kat,95,2+1,1.400.000,İçmeler,Aydıntepe Mh.
15270,2+1 aydintepede 1ci kat,95,2+1,1.400.000,İçmeler,Aydıntepe Mh.
15271,AYDINTEPEDE LÜX SIFIR SATILIK 2+1 DAİRE,85,2+1,1.365.000,İçmeler,Aydıntepe Mh.
15272,AYDINLI TOKİ3. ETAPTA FIRSAT 2+1 DAİRE,110,2+1,917.500,Aydınlı,Aydınlı Mh.
15273,TUZLA MİMAR SİNAN MAHALLESİNDE 3+1 YATIRIMLIK MASRAFSIZ SATILIK,135,3+1,695.000,Mimarsinan,Mimar Sinan Mah.
15274,SATILIK EDİP SEZER'DEN İÇMELER KÖPRÜSÜNDE GENİŞ 2+1 DAİRE,145,2+1,2.500.000,İçmeler,İçmeler Mh.
15275,TUZLA MARİNA KARŞISI SÜPER LOKASYON SATILIK 3+1,120,3+1,4.000.000,İstasyon,İstasyon Mh.
15276,AYDINLI MERKEZDE ASANSÖR KAPALI MUTFAKLI 85 M2 FIRSAT,85,2+1,820.000,Aydınlı,Aydınlı Mh.
15277,YAYLA MAH.PALMİYE EVLERİ SATILIK 2+1 95 M2 3E GAYRİMENKUL,95,2+1,1.575.000,Tersaneler,Yayla Mah.
15278,GRİ'DEN TUZLA KAZIM KARABEKİR CAD. FIRSAT SATILIK 3+1 DAİRE,135,3+1,2.000.000,Tersaneler,Yayla Mah.
15279,TUZLA EMLAK KONUTLARI 2. ETAP GÜNEY CEPHE SATILIK 3+1 DAİRE,124,3+1,1.825.000,Aydınlı,Aydınlı Mh.
15280,TUZLA FİYAKA 3 SİTESİ'NDE EŞYALI FIRSAT 1+1 DAİRE,60,1+1,750.000,Orhanlı,Mescit Mah.
15281,'Concept Gayrimenkul'-KOMİ­SYONSUZ-Projeden Satılık 2+1 Daire,105,2+1,2.500.000,İstasyon,İstasyon Mh.
15282,TUZLA SİTE İÇİNDE GÜVENLİKLİ HAVUZLU 1+1 SATILIK FIRSAT DAİRE,75,1+1,1.150.000,Aydınlı,Aydınlı Mh.
15283,TUZLA TRC PORT'TA SATILIK 2+1 DENİZ MANZARALI HAVUZLU DAİRE !!!,73,2+1,2.900.000,Postane,
15284,TUZLA YAŞAM SİTESİNDE YÜKSEK GİRİŞ 3+1 DAİRE,135,3+1,1.497.000,Tersaneler,Yayla Mah.
15285,Tuzla Orhanlı Fiyaka 3 Sitesinde Güney Cephe Satılık 2+1 Daire,120,2+1,1.375.000,Orhanlı,Mescit Mah.
15286,Tuzla Evliya Çelebi Mah. Yatırımlık 3+1 daireler % 60 NAKİTLE,115,3+1,1.895.000,Tersaneler,Evliya Çelebi Mh.
15287,KIYI GAYRİMENKULDEN CADDE ÜZERİ MERKEZİ KONUM NET 100M2 TERASLI,169,3+1,1.695.000,Aydınlı,Aydınlı Mh.
15288,TUZLA KAFKALE DE 0 KOMİSYON MÜKEMMEL KONUM 132 M2 ARSA PAYI,141,3+1,2.750.000,Tersaneler,Yayla Mah.
15289,"KOMİSYON VERMEDEN ALACAKSINIZ..TUZLA D1 PARSEL EVORADA,BÜYÜK TİP",75,1+1,1.420.000,İçmeler,Aydıntepe Mh.
15290,DEMİRAY DAN TUZLA DA ACİL ASANSÖRLÜ NEZİH FERAH SIFIR SÜPER LÜKS,115,2+1,1.179.000,Mimarsinan,Mimar Sinan Mah.
15291,sahibinden satılık getirisi yüksek merkezi konumda yatırımlık da,95,2+1,1.150.000,Aydınlı,Aydınlı Mh.
15292,Yabancı Satışına Uygun Projeden Satılık 24 Daireli Site,3.000,3+1,49.050.000,Postane,
15293,Tuzla Kiptaş Konutları 2.Etap Satılık 2+1 Daire Krediye Uygun,85,2+1,825.000,Mimarsinan,Mimar Sinan Mah.
15294,EVora Tuzla C Parsel de Çift Cepheli En Büyük 2+1 Teraslı Daire,144,2+1,2.699.999,İçmeler,Aydıntepe Mh.
15295,REOFFICE DEN EVORA DA HAVUZ MANZARALI KAT BAHÇELİ BALKONLU 1+1,84,1+1,1.500.000,İçmeler,Aydıntepe Mh.
15296,ÇOK GENİŞ ULTRA LÜKS DAİRE,125,2+1,1.220.000,Aydınlı,Aydınlı Mh.
15297,PRAMİTGRUP KALİTE VE GÜVENCESİ İLE VİLLA ZEMİN KAT BAHÇELİ DAİRE,183,3+1,2.975.000,Postane,
15298,3+1(1+1fiyat ına)SATILIK GENİŞ DAİRE AYDINTEPE'DE MERKEZİ KONUMDA,125,3+1,955.000,İçmeler,Aydıntepe Mh.
15299,'Keller Williams-Cadde' SAHİLDE YENİ ARA KAT 130 M2 3+1,130,3+1,2.900.000,Postane,
15300,TUZLA TRC PORT 2+1 73M2 YABANCIYA SATIŞI UYGUN SATILIK DAİRE,73,2+1,2.900.000,Postane,
15301,Tuzla Sahil Parselinde Satılık,200,4+1,6.100.000,Postane,
15302,TUZLA AYDINTEPEDE E5'E YÜRÜME SATILIK 2 DAİRE,180,4+2,900.000,İçmeler,Aydıntepe Mh.
15303,Tuzla Evliya Çelebi Mah'de 2+1 115m2 Satılık Daire Geniş Ara Kat,115,2+1,1.750.000,Tersaneler,Evliya Çelebi Mh.
15304,BAĞDAT'TAN OKAN HASTANESİNE YAKIN TEK YETKİLİ 2+1 95M2,95,2+1,420.000,İçmeler,İçmeler Mh.
15305,Orhanlı Merkezde Site içinde Acil Satılık 2+1 Daire,95,2+1,985.000,Orhanlı,Orhanlı Mh.
15306,Sahibinden. Şinasi Dural da Müthiş Konumda 3+1 Daire,115,3+1,1.850.000,Tersaneler,Yayla Mah.
15307,TUZLA SAHİL EKOL PARK SİTESİ D BLOK GİRİŞ BAHÇE KULLANIMLI,95,2+1,1.980.000,Postane,
15308,TARİO & ERCE İNŞAAT'TAN AYDINLI MERKEZDE SATILIK 110M2 3+1 DAİRE,110,3+1,1.650.000,Aydınlı,Aydınlı Mh.
15309,HAPPY LİFE HOMES; Hayalinize İndirimli Fiyat Avantajıyla Ulaşın,85,1+1,1.090.000,Tersaneler,Evliya Çelebi Mh.
15310,TUZLA YAYLA MAH DUBLEKS 4+1 150 M2 SATILIK SIFIR DUBLEKS,150,4+1,2.400.000,Tersaneler,Yayla Mah.
15311,TUZLA POSTAHANE MAH 50 M2 1+1 YUKSEK GİRİŞ SATILIK DAIRE,50,1+1,1.070.000,Postane,
15312,"BOSS CITY'DEN SATILIK 2+1 YÜKSEK GİRİŞ,İSKANLI GENİŞ DAİRE..",95,2+1,1.085.000,Aydınlı,Aydınlı Mh.
15313,ReArt / ONUR - SATILIK 1+1 DUMANKAYA ADRES'DE HAVUZ CEPHE,49,1+1,952.000,Aydınlı,Aydınlı Mh.
15314,AYDINLININ EN GÜZEL SİTESİNDE ACİL SATILIK DAİRE,105,2+1,1.750.000,Aydınlı,Aydınlı Mh.
15315,Temmuz Teslim 2+1 Deluxe Daire,120,2+1,1.550.000,Tersaneler,Yayla Mah.
15316,İÇMELER'DE PROJEDEN 12. AY TESLİM 2+1 SATILIK DAİRE,80,2+1,1.100.000,İçmeler,İçmeler Mh.
15317,'Çatı Gayrimenkul' Mercan Yolunda İskanlı Yatırımlık 3+1 Daire,130,3+1,1.650.000,Postane,
15318,NT ERDOĞAN ÇAMCI'DAN TUZLA VATAN CAD.SİTE'DE SIFIR 2+1 ARAKAT,85,2+1,1.525.000,Tersaneler,Yayla Mah.
15319,TUZLA AYDINLIDA SATILIK 2+1 DAİRE,96,2+1,1.300.000,Mimarsinan,Şifa Mh.
15320,AYDINLI ANADOLUM İDOL SİTESİ SATILIK 2+1 DAİRE,85,2+1,1.075.000,Aydınlı,Aydınlı Mh.
15321,Aydınlı park evleri,100,2+1,1.500.000,Aydınlı,Aydınlı Mh.
15322,ORTAKLAR GAYRİMENKUL'DEN TUZLA EVLİYAÇELEBİ MH.SATILIK DAİRELER.,90,2+1,1.850.000,Tersaneler,Evliya Çelebi Mh.
15323,GBS'DEN TUZLA POSTANE MAH. SATİLİK LUX 3+1 DAİRELER,113,3+1,2.800.000,Postane,
15324,"PAMA'dan KONAŞLI MEVKİİNDE,GÜZEL KONUMDA 2+1 DAİRE",110,2+1,700.000,Aydınlı,Aydınlı Mh.
15325,BAHAR YAPI'DAN TUZLA AYDINLI BAHÇELER MEVKİSİNDE ARA KAT 2+1,90,2+1,830.000,Aydınlı,Aydınlı Mh.
15326,"TUZLA EVORA A PARSEL BALKONLU 3,5+1YETKİLİ EMLAK OFİSİ DMC EMLAK",133,3.5+1,2.980.000,İçmeler,Aydıntepe Mh.
15327,Tuzla Postane Mahallesi'nde 2+1 satılık daire,92,2+1,2.125.000,Postane,
15328,EVORA İSTANBUL TUZLA E PARSELDE 1+1 68m² KÖRFEZ MANZARALI,68,1+1,1.850.000,İçmeler,Aydıntepe Mh.
15329,GÜN YAPIDAN TUZLA ORHANLIDA SATILIK 4+1 TERS DUBLEKS 140M2 DAİRE,140,4+1,650.000,Orhanlı,Orta Mah.
15330,ÇOK KEYİFLİ MANZARALI DUBLEKS 200MT NET,250,5+2,3.850.000,Aydınlı,Aydınlı Mh.
15331,PARK CEPHELİ MARİNAYA YÜRÜME MESAFESİNDE SİTE İÇİ SATILIK 2+1,90,2+1,1.500.000,İstasyon,İstasyon Mh.
15332,TUZLA YAYLA MAHALLESİNDE 2 AYA TESLİM 2+1,100,2+1,1.450.000,Tersaneler,Yayla Mah.
15333,"Fİ YAKA 3 SİTESİ,HAVUZ MANZARALI,SATILIK GENİŞ 2+1 DAİRE",110,2+1,1.300.000,Orhanlı,Mescit Mah.
15334,TUZLA EMLAK KONUTLARI 1+1 KÖŞE ÇİFT CEPHELİ,60,1+1,910.000,Aydınlı,Aydınlı Mh.
15335,NETWORK DURSUN'DAN EVORA A PARSEL SATLIK 2+1 DAİRE,127,2+1,2.275.000,İçmeler,Aydıntepe Mh.
15336,TUZLA YAYLA MAHALLESİNDE MERCAN HASTANESİ YANINDA SATILIK DAİRE,110,3+1,2.200.000,Tersaneler,Yayla Mah.
15337,SIFIR GENİŞ FERAH AYDINLIK BİR ÇATI DUBLEKS DAİRE,230,5+2,2.550.000,Aydınlı,Aydınlı Mh.
15338,"0 FAİZ, 60 AY VADE, BANKA KEFİL YOK. SÜPER LÜKS YAŞAM KALİTESİ!",65,1+1,1.030.000,İstasyon,İstasyon Mh.
15339,"Vema Yanı 3+1 İş Yeri / Daire Niteliğinde ""Alpay Apakgün""",130,3+1,1.720.000,İçmeler,İçmeler Mh.
15340,ELİTE HOUSE'DAN EVORA İSTANBUL SİTESİNDE 2+1 DAİRE !!!,110,2+1,2.550.000,İçmeler,Aydıntepe Mh.
15341,"ELİTE HOUSE'DAN MUHTEŞEM KONUMDA 2+1 13,8M2 ARSA PAYLI DAİRE!!!!",90,2+1,485.000,Mimarsinan,Şifa Mh.
15342,AYDINLI MERKEZDE SİTE İÇİNDE SATILIK 3+1 GENİŞ VE TEMİZ DAİRE,125,3+1,1.500.000,Aydınlı,Aydınlı Mh.
15343,AKÇADAĞ GAYRİMENKUL 'DEN SAHİLE CEPHE 155 M2 4+1 DÜZ DAİRE,155,4+1,4.500.000,Postane,
15344,ER YAPI GAYRİMENKULDEN KİPTAŞ 1. ETAPTA SATILIK 95m 2+1 DAİRE,95,2+1,1.195.000,Mimarsinan,Şifa Mh.
15345,TUZLA AYDINLI MERKEZDE SATILIK 2+1 DAİRE,85,2+1,1.050.000,Aydınlı,Aydınlı Mh.
15346,EYM STAR MURAT AYDIN'DAN TUZLA ŞİFA'DA İSKANLI SIFIR ARA KAT!!!!,100,2+1,1.300.000,Mimarsinan,Şifa Mh.
15347,'Concept Gayrimenkul'-KOMİ­SYONSUZ-Projeden Satılık 2+1 Daire,105,2+1,2.400.000,İstasyon,İstasyon Mh.
15348,"ÇINAR""DAN ÇAMLI BELDE GÜZARGAHINDA 3+1 YÜZDE/80 KREDİ İMKANI",125,3+1,1.625.000,Aydınlı,Aydınlı Mh.
15349,ELİTE HOUSE'DAN AYDINLI MERKEZDE DUNLEX DAİRE !!,100,2+1,1.250.000,Aydınlı,Aydınlı Mh.
15350,Dumankaya Adres Su Sitesinde 98M² Havuz Manzaralı Çift Balkonlu,98,2+1,1.400.000,Aydınlı,Aydınlı Mh.
15351,TUZLA SAHİLDE BUTİK SİTEDE HAVUZLU SATILIK 3+1 DAİRE SELİM PALA,110,3+1,2.650.000,Merkez,Cami Mah.
15352,TUZLA POSTANE MAHALLESİ'NDE 3+1 SATILIK DAİRE,141,3+1,2.550.000,Postane,
15353,Tuzla Marina Karşısında Deniz Manzaralı Lüks Daire,115,3.5+1,4.000.000,İstasyon,İstasyon Mh.
15354,TUZLA SAHİL DE 5+1 DENİZ MANZARALI SATILIK DUBLEKS.,270,5+1,4.900.000,Postane,
15355,TUZLA POSTANE MAHALLESİNDE SATILIK 2+1 BAHÇE KATI,93,2+1,2.150.000,Postane,
15356,Tepeören milenyum sitesin de Satilık 2+1,100,2+1,2.500.000,Akfırat,Tepeören Mh.
15357,4+1 KELEPR TERS DUBLEKS DAİRE ORHANLI ORTA MAH KİRA GETİRİSİ VAR,142,4+1,750.000,Orhanlı,Orta Mah.
15358,ŞEKERPINAR TOKİ KARŞISI PROJEDEN SON 10 DAİRE,105,2+1,1.050.000,Mimarsinan,Şifa Mh.
15359,Sahibinden Toki 2. Etap konutlarında,85,2+1,985.000,Aydınlı,Aydınlı Mh.
15360,Tuzla satılık daire deprem yönetmelikli kapalı garajlı lux,80,2+1,2.250.000,Merkez,Cami Mah.
15361,Tuzla'da yaşam güzeldi. Şimdi kusursuz... 3+1 148m2,148,3+1,2.500.000,Tersaneler,Evliya Çelebi Mh.
15362,Dumankaya Adres Lobi Sitesin De Satılık 1+1 Eşyalı 58m2,58,1+1,910.000,Aydınlı,Aydınlı Mh.
15363,TUZLA ŞİFA MAH 2+1 SATILIK,85,2+1,920.000,Mimarsinan,Şifa Mh.
15364,YATIRIMLIK SAHİLE 20M MARMADOS SİTESİNDE 3+1 DAİRE,160,3+1,3.300.000,Merkez,Cami Mah.
15365,Tuzla flora vi sitesinde satılık 2+1 daire,90,2+1,1.920.000,Tersaneler,Evliya Çelebi Mh.
15366,TUZLA BUTİK SİTE GÜVENLİKLİ HAVUZLU 4+2 DUBLEKS FIRSAT DAİRE,275,4+2,3.200.000,Tersaneler,Evliya Çelebi Mh.
15367,NAGİHAN 'DAN EVORA A PARSELDE ÖNÜ AÇIK BAHÇE KATI,60,1+1,1.185.000,İçmeler,Aydıntepe Mh.
15368,MÜSTAKİL TADINDA DUBLEKS,220,4+2,2.200.000,Tersaneler,Yayla Mah.
15369,▂▃▅▆█ TUZLA ŞEHRİYAZ BEŞEVLER 2+1 PEYZAJ MANZARALI,112,2+1,2.650.000,Tersaneler,Yayla Mah.
15370,▂▃▅▆█ TUZLA ŞEHRİYAZ BEŞEVLER 2+1 PEYZAJ MANZARALI,112,2+1,2.650.000,Tersaneler,Yayla Mah.
15371,ALAÇATI EMLAK'TAN SATILIK DUMANKAYA DOĞU KAMPÜS 1+0 DAİRE,49,Stüdyo,(1+0),Aydınlı,Aydınlı Mh.
15372,SAHİBİNDEN ŞEHRİYAZ MANZARA SİTESİNDE 2+1,99,2+1,1.475.000,İçmeler,Aydıntepe Mh.
15373,TUZLA YAYLA MAHALLESİNDE MERKEZDE ARA KAT 2+1 SATILIK DAİRE,95,2+1,1.950.000,Tersaneler,Yayla Mah.
15374,Tuzla satılık daire butik site içinde kapalı garajlı güvenlikli,104,2+1,1.850.000,Tersaneler,Evliya Çelebi Mh.
15375,TUZLA EMLAK KONUTLARINDA KAÇIRILMAYACAK DAİRE,85,2+1,1.550.000,Aydınlı,Aydınlı Mh.
15376,"HAPPY LİFE HOMES, HAYALİNİZE İNDİRİMLİ FİYAT AVANTAJIYLA ULAŞIN.",150,3+1,1.900.000,Tersaneler,Evliya Çelebi Mh.
15377,KWCADDE'DEN TUZLA KİPTAŞ 2.ETAP'TA SATILIK 3+1,126,3+1,1.695.000,Mimarsinan,Mimar Sinan Mah.
15378,CASTLE'DAN FIRSAT! DUMANKAYA ADRES SU'DA SIFIR 1+1 SATILIK DAİRE,63,1+1,999.000,Aydınlı,Aydınlı Mh.
15379,ÇINARLIBAHÇE'DE 3+1 SATILIK LÜKS DAİRE,157,3+1,4.900.000,İstasyon,İstasyon Mh.
15380,POSTANE MAH. ESENTEPE MEVKİİ 2+1,95,2+1,2.250.000,Postane,
15381,ALTERNATİF DAİRELER İÇİN İLETİŞİME GEÇEBİLİRSİNİZ...,65,1+1,1.125.000,Aydınlı,Aydınlı Mh.
15382,TUZLA YAYLADA KREDİ SINIRI OLMAYAN 2+1 SATILIK DAİRE,88,2+1,1.120.000,Tersaneler,Yayla Mah.
15383,TOKİ 3. ETAP 2+1 SAHİBİNDEN,85,2+1,980.000,Aydınlı,Aydınlı Mh.
15384,Kullanışlı 1+1 Butik Daire,55,1+1,1.025.000,Aydınlı,Aydınlı Mh.
15385,TUZLA AYDINLIDA SİTE İÇİ SATILIK 2+1 DAİRE,95,2+1,1.330.000,Aydınlı,Aydınlı Mh.
15386,SATILIK 1+1 DUMANKAYA ADRES 3'TE - ReArt/Onur ARTÜÇ,56,1+1,1.090.000,Aydınlı,Aydınlı Mh.
15387,Yeşil İstanbul Evleri Avantajlı Daire,200,3+1,3.250.000,İçmeler,Aydıntepe Mh.
15388,BAGDAT'TAN ÖN CEPHE YENİ BİNA KATTA 120 M2 3+1 LÜKS DAİRE,120,3+1,1.700.000,Tersaneler,Yayla Mah.
15389,TUZLA EVORA C PARSEL 2+1 DENİZ CEPHELİ YETKİLİ OFİS DMC EMLAKDAN,125,2+1,2.300.000,İçmeler,Aydıntepe Mh.
15390,"0 FAİZ, 60 AY VADE, BANKA KEFİL YOK. SÜPER LÜKS YAŞAM KALİTESİ!",95,2+1,1.480.000,İstasyon,İstasyon Mh.
15391,DENİZ MANZARALI 3+1 İSKANLI KOMİSYONSUZ SATILIK DAİRE,125,3+1,3.080.000,Postane,
15392,SAHİBİNDEN TUZLA EMLAK KONUTLARİNDA ACİL 2+1 SATİLİK DAİRE,96,2+1,1.475.000,Aydınlı,Aydınlı Mh.
15393,TUZLA İÇMELERDE TAPU MASRAFSIZ AÇIK OTOPARKLI 2+1 FIRSAT DAİRE,90,2+1,1.250.000,İçmeler,İçmeler Mh.
15394,FIRSAT SIFIR BİNADA ARA KAT SATILIK LÜKS DAİRE,90,2+1,1.315.000,İçmeler,Aydıntepe Mh.
15395,KORU EMLAK'tan :2+1=95M2 ARAKAT FIRSAT DAİRE SATILIKTIR,95,2+1,850.000,Mimarsinan,Mimar Sinan Mah.
15396,TUZLA PRESTİJ PARK SİTESİ 2+1 SATILIK DAİRE,95,2+1,1.500.000,İstasyon,İstasyon Mh.
15397,İSTANBUL BAĞDAT GAYRİMENUL'DEN E-5 YAKIN 2+1 90M2 LÜKS DAİRE,95,2+1,1.170.000,İçmeler,Aydıntepe Mh.
15398,"Fİ YAKA 3 SİTESİ,SATILIK GENİŞ ARA KAT 2+1 DAİRE",110,2+1,1.250.000,Orhanlı,Mescit Mah.
15399,GİZLİ BAHÇE AKDENİZ EVLERİNDE 3+1 TERAS KULLLANIMLI 167 M2 DAİRE,167,3+1,3.780.000,Aydınlı,Aydınlı Mh.
15400,TUZLA AYDINLI MERKEZDE SATILIK DUBLEX DAİRE,140,4+2,1.800.000,Aydınlı,Aydınlı Mh.
15401,PAMA DAN ORHANLIDA SİTE İÇERİSİNDE 3+1 SATILIK DAİRE,130,3+1,1.390.000,Orhanlı,Orhanlı Mh.
15402,'Concept Gayrimenkul'-KOMİ­SYONSUZ-Projeden Satılık 3+1 Daire,143,3+1,3.200.000,İstasyon,İstasyon Mh.
15403,Tuzla Marina'ya yakın Net 120m² Havuzlu Sitede Satılık 3+1,145,3+1,3.570.000,İstasyon,İstasyon Mh.
15404,AKKARDEŞLERDEN ŞİFA MERKEZDE SATILIK 3+1 EMSALSİZ ÖZEL DAİRE,120,3+1,1.450.000,Mimarsinan,Şifa Mh.
15405,LAVİ GÜL'DEN TUZLA TOKİ 3.ETAP KONUTLRI SATILIK 85 m² 2+1 DAİRE,85,2+1,950.000,Aydınlı,Aydınlı Mh.
15406,POSTANE MAH SATILIK 2+1 DAİRE,85,2+1,1.700.000,Postane,
15407,ER YAPI GAYRİMENKULDEN KİPTAŞ 2. ETAPTA SATILIK 95m 2+1 DAİRE,95,2+1,1.100.000,Mimarsinan,Mimar Sinan Mah.
15408,TUZLA BUTİK SİTEDE İÇERİSİNDE GENİŞ BALKONLU 1+1 FIRSAT DAİRE,70,1+1,890.000,Aydınlı,Aydınlı Mh.
